onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
116.708	2.142	93	116708	olsa: list: 25 / sentence: 13	-5.4	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
119.96	2.196	99	119960	olsa: list: 25 / sentence: 19	-5.4	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
123.236	2.565	96	123236	olsa: list: 25 / sentence: 16	-5.4	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
126.906	2.155	67	126906	olsa: list: 21 / sentence: 7	-7.0	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
130.252	2.549	92	130252	olsa: list: 25 / sentence: 12	-5.4	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
134.015	2.043	50	134015	olsa: list: 14 / sentence: 10	-7.7	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
137.198	2.142	73	137198	olsa: list: 21 / sentence: 13	-7.0	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
140.38	2.549	32	140380	olsa: list: 10 / sentence: 12	-8.4	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
144.121	2.294	30	144121	olsa: list: 10 / sentence: 10	-8.4	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
147.466	1.941	51	147466	olsa: list: 14 / sentence: 11	-7.7	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
150.602	2.097	57	150602	olsa: list: 14 / sentence: 17	-7.7	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
153.762	2.565	6	153762	olsa: list: 5 / sentence: 6	-10.0	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
157.409	2.196	39	157409	olsa: list: 10 / sentence: 19	-8.4	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
160.801	2.145	95	160801	olsa: list: 25 / sentence: 15	-5.4	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
164.053	2.482	25	164053	olsa: list: 10 / sentence: 5	-8.4	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
167.654	2.142	3	167654	olsa: list: 5 / sentence: 3	-10.0	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
170.953	2.213	69	170953	olsa: list: 21 / sentence: 9	-7.0	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
174.205	2.441	26	174205	olsa: list: 10 / sentence: 6	-8.4	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
177.759	2.427	85	177759	olsa: list: 25 / sentence: 5	-5.4	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
181.383	2.235	20	181383	olsa: list: 5 / sentence: 20	-10.0	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
184.682	2.015	90	184682	olsa: list: 25 / sentence: 10	-5.4	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
187.911	2.392	12	187911	olsa: list: 5 / sentence: 12	-10.0	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
191.443	2.362	11	191443	olsa: list: 5 / sentence: 11	-10.0	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
194.858	1.786	107	194858	olsa: list: 30 / sentence: 7	-2.8	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
197.669	2.396	104	197669	olsa: list: 30 / sentence: 4	-2.8	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
201.2	2.145	115	201200	olsa: list: 30 / sentence: 15	-2.8	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
204.406	1.846	63	204406	olsa: list: 21 / sentence: 3	-7.0	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
207.379	2.766	83	207379	olsa: list: 25 / sentence: 3	-5.4	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
211.328	2.565	56	211328	olsa: list: 14 / sentence: 16	-7.7	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
215.022	1.938	100	215022	olsa: list: 25 / sentence: 20	-5.4	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
218.112	2.145	5	218112	olsa: list: 5 / sentence: 5	-10.0	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
221.341	2.565	116	221341	olsa: list: 30 / sentence: 16	-2.8	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
225.105	2.549	112	225105	olsa: list: 30 / sentence: 12	-2.8	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
228.705	1.938	40	228705	olsa: list: 10 / sentence: 20	-8.4	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
231.679	2.085	23	231679	olsa: list: 10 / sentence: 3	-8.4	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
234.885	2.22	45	234885	olsa: list: 14 / sentence: 5	-7.7	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
238.184	2.193	48	238184	olsa: list: 14 / sentence: 8	-7.7	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
241.599	2.137	81	241599	olsa: list: 25 / sentence: 1	-5.4	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
244.758	2.142	33	244758	olsa: list: 10 / sentence: 13	-8.4	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
247.941	2.052	16	247941	olsa: list: 5 / sentence: 16	-10.0	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
251.077	2.222	103	251077	olsa: list: 30 / sentence: 3	-2.8	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
254.329	2.077	61	254329	olsa: list: 21 / sentence: 1	-7.0	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
257.535	2.145	35	257535	olsa: list: 10 / sentence: 15	-8.4	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
260.811	1.938	60	260811	olsa: list: 14 / sentence: 20	-7.7	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
263.808	2.145	55	263808	olsa: list: 14 / sentence: 15	-7.7	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
267.153	2.196	119	267153	olsa: list: 30 / sentence: 19	-2.8	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
270.498	2.145	75	270498	olsa: list: 21 / sentence: 15	-7.0	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
273.844	2.114	86	273844	olsa: list: 25 / sentence: 6	-5.4	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
277.003	2.118	13	277003	olsa: list: 5 / sentence: 13	-10.0	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
280.325	2.002	74	280325	olsa: list: 21 / sentence: 14	-7.0	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
283.415	2.008	82	283415	olsa: list: 25 / sentence: 2	-5.4	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
286.528	2.023	68	286528	olsa: list: 21 / sentence: 8	-7.0	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
289.594	2.196	9	289594	olsa: list: 5 / sentence: 9	-10.0	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
292.986	2.162	19	292986	olsa: list: 5 / sentence: 19	-10.0	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
296.192	2.549	52	296192	olsa: list: 14 / sentence: 12	-7.7	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
299.839	2.002	54	299839	olsa: list: 14 / sentence: 14	-7.7	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
302.976	2.031	17	302976	olsa: list: 5 / sentence: 17	-10.0	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
306.135	2.142	113	306135	olsa: list: 30 / sentence: 13	-2.8	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
309.434	2.206	102	309434	olsa: list: 30 / sentence: 2	-2.8	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
312.686	1.804	44	312686	olsa: list: 14 / sentence: 4	-7.7	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
315.521	2.438	106	315521	olsa: list: 30 / sentence: 6	-2.8	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
319.052	2.05	38	319052	olsa: list: 10 / sentence: 18	-8.4	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
322.304	2.05	78	322304	olsa: list: 21 / sentence: 18	-7.0	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
325.371	2.108	27	325371	olsa: list: 10 / sentence: 7	-8.4	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
328.553	1.883	49	328553	olsa: list: 14 / sentence: 9	-7.7	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
331.504	2.05	58	331504	olsa: list: 14 / sentence: 18	-7.7	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
334.709	2.29	87	334709	olsa: list: 25 / sentence: 7	-5.4	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
338.008	2.217	109	338008	olsa: list: 30 / sentence: 9	-2.8	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
341.354	2.132	14	341354	olsa: list: 5 / sentence: 14	-10.0	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
344.513	2.411	28	344513	olsa: list: 10 / sentence: 8	-8.4	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
348.091	1.941	1	348091	olsa: list: 5 / sentence: 1	-10.0	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
351.134	2.05	8	351134	olsa: list: 5 / sentence: 8	-10.0	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
354.2	2.097	77	354200	olsa: list: 21 / sentence: 17	-7.0	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
357.337	2.549	2	357337	olsa: list: 5 / sentence: 2	-10.0	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
360.938	1.946	18	360938	olsa: list: 5 / sentence: 18	-10.0	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
363.958	1.941	71	363958	olsa: list: 21 / sentence: 11	-7.0	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
367.094	2.196	59	367094	olsa: list: 14 / sentence: 19	-7.7	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
370.462	2.097	117	370462	olsa: list: 30 / sentence: 17	-2.8	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
373.668	2.549	72	373668	olsa: list: 21 / sentence: 12	-7.0	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
377.316	2.097	97	377316	olsa: list: 25 / sentence: 17	-5.4	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
380.521	1.987	29	380521	olsa: list: 10 / sentence: 9	-8.4	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
383.634	1.97	65	383634	olsa: list: 21 / sentence: 5	-7.0	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
386.701	1.832	89	386701	olsa: list: 25 / sentence: 9	-5.4	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
389.675	2.002	114	389675	olsa: list: 30 / sentence: 14	-2.8	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
392.88	2.097	7	392880	olsa: list: 5 / sentence: 7	-10.0	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
396.11	2.002	94	396110	olsa: list: 25 / sentence: 14	-5.4	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
399.246	1.941	31	399246	olsa: list: 10 / sentence: 11	-8.4	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
402.243	2.565	76	402243	olsa: list: 21 / sentence: 16	-7.0	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
