onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
129.422	2.206	102	129422	olsa: list: 30 / sentence: 2	-4.4	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
132.744	2.077	61	132744	olsa: list: 21 / sentence: 1	-8.6	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
135.857	2.145	75	135857	olsa: list: 21 / sentence: 15	-8.6	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
139.155	2.015	90	139155	olsa: list: 25 / sentence: 10	-7.0	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
142.245	2.411	28	142245	olsa: list: 10 / sentence: 8	-10.0	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
145.753	2.142	113	145753	olsa: list: 30 / sentence: 13	-4.4	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
148.982	2.196	39	148982	olsa: list: 10 / sentence: 19	-10.0	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
152.258	1.946	18	152258	olsa: list: 5 / sentence: 18	-11.6	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
155.348	2.05	58	155348	olsa: list: 14 / sentence: 18	-9.3	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
158.554	1.938	10	158554	olsa: list: 5 / sentence: 10	-11.6	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
161.69	1.846	63	161690	olsa: list: 21 / sentence: 3	-8.6	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
164.663	2.192	62	164663	olsa: list: 21 / sentence: 2	-8.6	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
167.962	2.002	34	167962	olsa: list: 10 / sentence: 14	-10.0	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
171.168	2.008	82	171168	olsa: list: 25 / sentence: 2	-7.0	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
174.235	2.193	84	174235	olsa: list: 25 / sentence: 4	-7.0	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
177.533	2.105	88	177533	olsa: list: 25 / sentence: 8	-7.0	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
180.809	1.987	29	180809	olsa: list: 10 / sentence: 9	-10.0	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
183.945	2.305	64	183945	olsa: list: 21 / sentence: 4	-8.6	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
187.314	1.941	31	187314	olsa: list: 10 / sentence: 11	-10.0	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
190.473	2.05	118	190473	olsa: list: 30 / sentence: 18	-4.4	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
193.726	2.142	73	193726	olsa: list: 21 / sentence: 13	-8.6	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
197.001	2.427	85	197001	olsa: list: 25 / sentence: 5	-7.0	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
200.463	2.565	96	200463	olsa: list: 25 / sentence: 16	-7.0	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
204.133	1.941	111	204133	olsa: list: 30 / sentence: 11	-4.4	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
207.269	1.832	89	207269	olsa: list: 25 / sentence: 9	-7.0	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
210.15	2.097	77	210150	olsa: list: 21 / sentence: 17	-8.6	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
213.333	2.294	30	213333	olsa: list: 10 / sentence: 10	-10.0	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
216.817	2.091	24	216817	olsa: list: 10 / sentence: 4	-10.0	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
220.07	2.565	6	220070	olsa: list: 5 / sentence: 6	-11.6	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
223.74	2.142	53	223740	olsa: list: 14 / sentence: 13	-9.3	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
226.946	2.196	99	226946	olsa: list: 25 / sentence: 19	-7.0	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
230.268	2.482	25	230268	olsa: list: 10 / sentence: 5	-10.0	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
233.846	2.385	105	233846	olsa: list: 30 / sentence: 5	-4.4	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
237.284	2.235	20	237284	olsa: list: 5 / sentence: 20	-11.6	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
240.536	2.549	32	240536	olsa: list: 10 / sentence: 12	-10.0	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
244.114	2.097	57	244114	olsa: list: 14 / sentence: 17	-9.3	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
247.297	2.532	41	247297	olsa: list: 14 / sentence: 1	-9.3	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
250.991	2.132	14	250991	olsa: list: 5 / sentence: 14	-11.6	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
254.127	2.268	110	254127	olsa: list: 30 / sentence: 10	-4.4	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
257.519	2.142	3	257519	olsa: list: 5 / sentence: 3	-11.6	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
260.794	2.196	119	260794	olsa: list: 30 / sentence: 19	-4.4	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
264.07	2.193	48	264070	olsa: list: 14 / sentence: 8	-9.3	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
267.276	2.196	79	267276	olsa: list: 21 / sentence: 19	-8.6	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
270.505	2.287	15	270505	olsa: list: 5 / sentence: 15	-11.6	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
273.897	2.085	23	273897	olsa: list: 10 / sentence: 3	-10.0	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
277.033	2.002	4	277033	olsa: list: 5 / sentence: 4	-11.6	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
280.215	2.097	37	280215	olsa: list: 10 / sentence: 17	-10.0	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
283.491	2.549	52	283491	olsa: list: 14 / sentence: 12	-9.3	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
287.208	1.941	1	287208	olsa: list: 5 / sentence: 1	-11.6	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
290.344	2.196	59	290344	olsa: list: 14 / sentence: 19	-9.3	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
293.55	1.938	120	293550	olsa: list: 30 / sentence: 20	-4.4	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
296.617	2.22	45	296617	olsa: list: 14 / sentence: 5	-9.3	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
299.892	2.549	72	299892	olsa: list: 21 / sentence: 12	-8.6	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
303.54	2.145	55	303540	olsa: list: 14 / sentence: 15	-9.3	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
306.815	2.023	68	306815	olsa: list: 21 / sentence: 8	-8.6	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
309.928	2.565	76	309928	olsa: list: 21 / sentence: 16	-8.6	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
313.529	2.142	93	313529	olsa: list: 25 / sentence: 13	-7.0	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
316.758	2.578	70	316758	olsa: list: 21 / sentence: 10	-8.6	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
320.429	2.039	43	320429	olsa: list: 14 / sentence: 3	-9.3	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
323.635	1.938	80	323635	olsa: list: 21 / sentence: 20	-8.6	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
326.748	2.549	112	326748	olsa: list: 30 / sentence: 12	-4.4	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
330.372	1.883	49	330372	olsa: list: 14 / sentence: 9	-9.3	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
333.299	2.213	69	333299	olsa: list: 21 / sentence: 9	-8.6	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
336.574	2.145	95	336574	olsa: list: 25 / sentence: 15	-7.0	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
339.92	2.137	81	339920	olsa: list: 25 / sentence: 1	-7.0	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
343.102	2.097	117	343102	olsa: list: 30 / sentence: 17	-4.4	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
346.262	2.362	11	346262	olsa: list: 5 / sentence: 11	-11.6	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
349.677	2.05	78	349677	olsa: list: 21 / sentence: 18	-8.6	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
352.906	2.565	36	352906	olsa: list: 10 / sentence: 16	-10.0	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
356.6	2.287	101	356600	olsa: list: 30 / sentence: 1	-4.4	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
360.015	2.145	35	360015	olsa: list: 10 / sentence: 15	-10.0	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
363.197	2.155	67	363197	olsa: list: 21 / sentence: 7	-8.6	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
366.496	2.162	19	366496	olsa: list: 5 / sentence: 19	-11.6	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
369.818	2.217	109	369818	olsa: list: 30 / sentence: 9	-4.4	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
373.256	1.804	44	373256	olsa: list: 14 / sentence: 4	-9.3	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
376.137	2.131	21	376137	olsa: list: 10 / sentence: 1	-10.0	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
379.32	2.196	9	379320	olsa: list: 5 / sentence: 9	-11.6	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
382.549	1.938	40	382549	olsa: list: 10 / sentence: 20	-10.0	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
385.592	2.438	106	385592	olsa: list: 30 / sentence: 6	-4.4	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
389.24	2.052	16	389240	olsa: list: 5 / sentence: 16	-11.6	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
392.399	2.411	47	392399	olsa: list: 14 / sentence: 7	-9.3	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
